,tweet_id,media_type,retweet_count,favorite_count,user_followers
216,849668094696017920,no media,5212,0,7620333
217,849412302885593088,photo,3305,16394,7620333
218,849336543269576704,photo,1990,11801,7620333
219,849051919805034497,photo,8965,43869,7620333
220,848690551926992896,photo,4545,26051,7620333
221,848324959059550208,photo,4840,25591,7620333
222,848213670039564288,no media,786,8457,7620333
223,848212111729840128,photo,3239,16895,7620333
224,847978865427394560,no media,3441,0,7620333
225,847971574464610304,photo,449,0,7620333
226,847962785489326080,photo,5387,24341,7620333
227,847842811428974592,photo,1419,5670,7620333
228,847617282490613760,no media,447,7256,7620333
229,847606175596138505,photo,3583,19449,7620333
230,847251039262605312,photo,4540,21198,7620333
231,847157206088847362,photo,6188,20682,7620333
232,847116187444137987,photo,3378,22207,7620333
233,846874817362120707,photo,4152,20822,7620333
234,846514051647705089,photo,12274,46335,7620333
235,846505985330044928,no media,3264,14637,7620333
236,846153765933735936,photo,9603,32900,7620333
237,846139713627017216,no media,10459,32065,7620333
238,846042936437604353,photo,3066,16609,7620333
239,845812042753855489,photo,9264,30439,7620333
240,845677943972139009,photo,5068,26094,7620333
241,845397057150107648,photo,1915,7929,7620333
242,845306882940190720,photo,5716,24242,7620333
243,845098359547420673,no media,8119,0,7620333
244,844979544864018432,photo,2741,14168,7620333
245,844973813909606400,photo,3412,15712,7620333
246,844704788403113984,photo,10977,40278,7620333
247,844580511645339650,photo,3333,17153,7620334
248,844223788422217728,photo,2338,14188,7620334
249,843981021012017153,no media,3110,15754,7620334
250,843856843873095681,photo,4920,22300,7620334
251,843604394117681152,photo,2930,17597,7620334
252,843235543001513987,photo,6432,22408,7620334
253,842846295480000512,photo,3829,15866,7620334
254,842765311967449089,photo,1356,7032,7620334
255,842535590457499648,photo,3732,18866,7620334
256,842163532590374912,photo,6184,25525,7620334
257,842115215311396866,photo,3228,14605,7620334
258,841833993020538882,video,16336,0,7620334
259,841680585030541313,photo,8263,26749,7620334
260,841439858740625411,photo,3920,13176,7620334
261,841320156043304961,no media,5798,20632,7620334
262,841314665196081154,video,5004,16524,7620335
263,841077006473256960,photo,5664,23887,7620335
264,840761248237133825,no media,1872,0,7620335
265,840728873075638272,no media,17259,0,7620335
266,840698636975636481,no media,2,185,7620335
267,840696689258311684,photo,1043,12840,7620335
268,840632337062862849,photo,1872,9373,7620335
269,840370681858686976,photo,4856,17200,7620335
270,840268004936019968,photo,6127,20154,7620335
271,839990271299457024,photo,2453,14036,7620335
272,839549326359670784,photo,8323,28792,7620335
273,839290600511926273,photo,154,0,7620335
274,839239871831150596,photo,6993,28465,7619745
275,838952994649550848,no media,4251,20523,7620335
276,838921590096166913,photo,2222,11697,7620335
277,838916489579200512,photo,36,0,7620335
278,838831947270979586,no media,11818,0,7620335
279,838561493054533637,photo,1418,11433,7620335
280,838476387338051585,photo,5150,23643,7620335
281,838201503651401729,no media,10800,0,7620335
282,838150277551247360,no media,354,1759,7620335
283,838085839343206401,no media,0,148,7620335
284,838083903487373313,photo,3377,18462,7620335
285,837820167694528512,photo,8422,35837,7620335
286,837482249356513284,photo,471,4020,7620335
287,837471256429613056,photo,2457,13406,7620335
288,837366284874571778,photo,5675,22149,7620335
289,837110210464448512,photo,2560,16794,7620335
290,836989968035819520,photo,2466,13350,7620335
291,836753516572119041,photo,4949,20160,7620335
292,836677758902222849,photo,2381,13229,7620335
293,836648853927522308,no media,586,0,7620335
294,836397794269200385,no media,29661,0,7620335
295,836380477523124226,photo,3178,15453,7620335
296,836260088725786625,photo,4606,22302,7620335
297,836001077879255040,photo,4606,20040,7620335
298,835685285446955009,no media,8752,0,7620335
299,835574547218894849,photo,3887,18681,7620335
300,835536468978302976,no media,1826,0,7620335
301,835309094223372289,no media,22584,0,7620335
302,835297930240217089,photo,3224,17249,7620335
303,835264098648616962,photo,1826,8118,7620335
304,835246439529840640,no media,78,2196,7620336
305,835172783151792128,photo,6165,27454,7620336
306,835152434251116546,photo,3244,23594,7620336
307,834931633769889797,photo,1771,11384,7620337
308,834786237630337024,photo,5901,22257,7620337
309,834574053763584002,photo,2726,14365,7620336
310,834477809192075265,no media,11465,0,7620336
311,834458053273591808,photo,1804,10096,7620336
312,834209720923721728,photo,5145,21658,7620336
313,834167344700198914,photo,3908,16568,7620336
314,834089966724603904,no media,2285,10558,7620336
315,834086379323871233,photo,2387,13728,7620336
316,833863086058651648,photo,2590,14097,7620336
317,833826103416520705,photo,4017,18912,7620336
318,833732339549220864,no media,232,0,7620336
319,833722901757046785,photo,3458,21785,7620336
320,833479644947025920,photo,2224,15622,7620336
321,833124694597443584,photo,5212,21235,7620336
322,832998151111966721,photo,2387,13973,7620336
323,832769181346996225,photo,40,0,7620336
324,832757312314028032,photo,3899,17702,7620337
325,832682457690300417,no media,3164,12498,7620337
326,832645525019123713,no media,559,3075,7620337
327,832636094638288896,photo,3010,16680,7620337
328,832397543355072512,photo,2396,12564,7620337
329,832369877331693569,photo,3441,18066,7620337
330,832273440279240704,video,2514,11903,7620337
331,832215909146226688,no media,6671,0,7620337
332,832215726631055365,photo,10118,0,7620337
333,832088576586297345,no media,2,70,7620337
334,832040443403784192,photo,10475,0,7620337
335,832032802820481025,photo,5000,18766,7620337
336,831939777352105988,photo,6621,25259,7620337
337,831926988323639298,no media,35,360,7620337
338,831911600680497154,photo,7040,29120,7620337
339,831670449226514432,photo,1953,11003,7620337
340,831650051525054464,photo,2093,7566,7620337
341,831552930092285952,photo,2475,9477,7620337
342,831322785565769729,photo,1648,9702,7620337
343,831315979191906304,photo,1207,6886,7620337
344,831309418084069378,photo,2634,12361,7620337
345,831262627380748289,photo,2214,12554,7620338
346,830956169170665475,video,1615,8400,7620338
347,830583320585068544,photo,18166,70536,7620338
348,830173239259324417,no media,6159,0,7620338
349,830097400375152640,photo,3247,10364,7620338
350,829878982036299777,photo,5426,0,7620338
351,829861396166877184,photo,2112,12893,7620338
352,829501995190984704,photo,11465,33472,7620338
353,829449946868879360,photo,2200,11041,7620338
354,829374341691346946,photo,10070,36520,7620338
355,829141528400556032,photo,8014,25853,7620338
356,829011960981237760,photo,17560,55934,7620338
357,828801551087042563,no media,3672,0,7620338
358,828770345708580865,photo,6348,26995,7620338
359,828708714936930305,photo,12145,38646,7620338
360,828650029636317184,photo,1459,10036,7620338
361,828409743546925057,photo,1247,6641,7620338
362,828408677031882754,photo,1390,8079,7620338
363,828381636999917570,photo,2411,13331,7620338
364,828376505180889089,photo,1150,7797,7620338
365,828372645993398273,photo,3188,13242,7620338
366,828361771580813312,no media,184,2318,7620338
367,828046555563323392,photo,3099,12419,7620338
368,828011680017821696,photo,2328,10937,7620338
369,827933404142436356,photo,5657,21273,7620338
370,827653905312006145,photo,3251,16281,7620338
371,827600520311402496,photo,1028,7829,7620338
372,827324948884643840,photo,3325,16769,7620338
373,827199976799354881,photo,2429,11181,7620338
374,826958653328592898,photo,5426,22815,7620338
375,826848821049180160,photo,11074,38570,7620338
376,826615380357632002,no media,4280,0,7620338
377,826598799820865537,no media,276,5410,7620338
378,826598365270007810,photo,2551,10659,7620338
379,826476773533745153,photo,4543,19485,7620338
380,826240494070030336,photo,2810,14057,7620338
381,826204788643753985,photo,1010,5170,7620338
382,826115272272650244,photo,3405,16571,7620338
383,825876512159186944,photo,2027,11072,7620338
384,825829644528148480,photo,2698,13485,7620338
385,825535076884762624,photo,18663,55141,7620338
386,825147591692263424,photo,4968,19386,7620338
387,825120256414846976,no media,1390,0,7620338
388,825026590719483904,photo,1390,6729,7620338
389,824796380199809024,photo,5965,0,7620338
390,824775126675836928,photo,3824,15866,7620338
391,824663926340194305,photo,1888,10677,7620338
392,824325613288833024,photo,11284,12483,7620338
393,824297048279236611,photo,4203,15955,7620338
394,824025158776213504,no media,641,5054,7620338
395,823939628516474880,photo,2949,11275,7620338
396,823719002937630720,no media,12196,0,7620338
397,823699002998870016,photo,2629,13342,7620338
398,823581115634085888,photo,2875,13822,7620338
399,823333489516937216,no media,27,739,7620338
400,823322678127919110,photo,4370,16690,7620338
401,823269594223824897,photo,10714,0,7620338
402,822975315408461824,photo,3741,18323,7620338
403,822872901745569793,photo,47697,140413,7620338
404,822859134160621569,photo,2491,14023,7620338
405,822647212903690241,photo,6976,0,7620338
406,822610361945911296,photo,3229,15679,7620338
407,822489057087389700,photo,6976,19275,7620338
408,822462944365645825,photo,15948,30217,7620338
409,822244816520155136,photo,10714,37162,7620338
410,822163064745328640,no media,5232,0,7620338
411,821886076407029760,photo,2549,12059,7620338
412,821813639212650496,photo,3635,0,7620338
413,821765923262631936,photo,1816,8932,7620338
414,821522889702862852,photo,1932,8514,7620338
415,821421320206483457,no media,6095,0,7620338
416,821407182352777218,video,4736,12493,7620338
417,821153421864615936,no media,10,270,7620338
418,821149554670182400,video,2195,9261,7620338
419,821107785811234820,photo,2317,10183,7620338
420,821044531881721856,photo,2496,13460,7620338
421,820837357901512704,no media,7307,0,7620338
422,820749716845686786,photo,10800,33516,7620338
423,820690176645140481,photo,3513,12961,7620338
424,820494788566847489,no media,617,0,7620338
425,820446719150292993,photo,2820,0,7620338
426,820314633777061888,photo,617,3540,7620338
427,820078625395449857,photo,6856,21063,7620338
428,820013781606658049,no media,1291,0,7620338
429,819952236453363712,photo,1291,5645,7620338
430,819924195358416896,video,5273,13678,7620338
431,819711362133872643,photo,3420,14304,7620338
432,819588359383371776,photo,2146,10169,7620338
433,819347104292290561,photo,1316,7673,7620338
434,819238181065359361,no media,440,2425,7620338
435,819227688460238848,photo,7307,24556,7620338
436,819015337530290176,photo,40058,0,7620338
437,819015331746349057,photo,20654,0,7620338
438,819006400881917954,photo,20654,48029,7620338
439,819004803107983360,photo,40058,91930,7620338
440,818646164899774465,no media,22776,0,7620338
441,818627210458333184,photo,8127,23607,7620338
442,818614493328580609,photo,2820,10494,7620338
443,818588835076603904,photo,6701,0,7620338
444,818536468981415936,photo,2708,11602,7620338
445,818307523543449600,no media,8867,0,7620338
446,818259473185828864,photo,2497,11742,7620338
447,818145370475810820,photo,2836,13080,7620338
448,817908911860748288,no media,861,5151,7620338
449,817827839487737858,video,29661,55173,7620338
450,817777686764523521,video,2922,11384,7620338
451,817536400337801217,photo,3316,12569,7620338
452,817502432452313088,no media,3705,0,7620338
453,817423860136083457,video,16336,36432,7620338
454,817415592588222464,photo,1050,5975,7620338
455,817181837579653120,video,9287,0,7620338
456,817171292965273600,photo,2195,9291,7620338
457,817120970343411712,photo,2866,12962,7620338
458,817056546584727552,photo,1805,9131,7620338
459,816829038950027264,photo,5153,0,7620338
460,816816676327063552,photo,2223,10647,7620338
461,816697700272001025,photo,2415,10446,7620338
462,816450570814898180,photo,8867,32568,7620338
463,816336735214911488,photo,2136,9156,7620338
464,816091915477250048,photo,2359,9511,7620338
465,816062466425819140,no media,1137,0,7620338
466,816014286006976512,photo,5812,0,7620338
467,815990720817401858,photo,1137,5327,7620338
468,815966073409433600,video,9287,23919,7620338
469,815745968457060357,no media,4519,0,7620338
470,815736392542261248,photo,2486,10493,7620338
471,815639385530101762,photo,1795,8756,7620338
472,815390420867969024,photo,4166,11046,7620339
473,814986499976527872,photo,1414,8140,7620339
474,814638523311648768,photo,2964,12018,7620339
475,814578408554463233,no media,6352,0,7620339
476,814530161257443328,photo,2032,9236,7620339
477,814153002265309185,photo,9507,30700,7620339
478,813944609378369540,photo,3496,0,7620339
479,813910438903693312,photo,2061,9915,7620339
480,813812741911748608,photo,15334,38772,7620339
481,813800681631023104,photo,1921,8898,7620339
482,813217897535406080,photo,7991,19942,7620339
483,813202720496779264,photo,1969,9800,7620339
484,813187593374461952,photo,4787,21167,7620339
485,813172488309972993,photo,2094,9953,7620339
486,813157409116065792,photo,2428,8282,7620339
487,813142292504645637,photo,2579,8993,7620339
488,813130366689148928,no media,486,4771,7620339
489,813127251579564032,photo,3422,12658,7620339
490,813112105746448384,photo,3019,11025,7620340
491,813096984823349248,photo,3942,11243,7620340
492,813081950185472002,photo,3031,10546,7620340
493,813066809284972545,photo,2131,8501,7620340
494,813051746834595840,photo,8037,22392,7620340
495,812781120811126785,photo,2093,8095,7620340
496,812709060537683968,photo,1566,7074,7620340
497,812503143955202048,photo,1335,6487,7620340
498,812466873996607488,photo,2109,8529,7620340
499,812372279581671427,photo,4016,14629,7620340
500,811985624773361665,photo,1541,7759,7620341
501,811744202451197953,photo,1762,8067,7620341
502,811647686436880384,no media,812,5958,7620341
503,811627233043480576,photo,3423,13646,7620341
504,811386762094317568,photo,7007,22344,7620341
505,810984652412424192,photo,1570,5694,7620341
506,810896069567610880,photo,1959,9663,7620341
507,810657578271330305,photo,2904,11722,7620341
508,810284430598270976,photo,12492,37867,7620341
509,810254108431155201,photo,3672,15699,7620341
510,809920764300447744,photo,4280,16560,7620341
511,809808892968534016,photo,5377,0,7620341
512,809448704142938112,photo,1610,7406,7620341
513,809220051211603969,photo,6159,21300,7620341
514,809084759137812480,photo,3844,14132,7620341
515,808838249661788160,photo,3335,10804,7620341
516,808733504066486276,photo,2382,8458,7620341
517,808501579447930884,photo,2857,12055,7620341
518,808344865868283904,no media,22776,45424,7620341
519,808134635716833280,photo,6536,0,7620341
520,808106460588765185,photo,2406,9341,7620341
521,808001312164028416,photo,3876,13443,7620341
522,807621403335917568,photo,4032,15583,7620341
523,807106840509214720,video,60978,127050,7619751
524,807059379405148160,photo,8039,0,7620341
525,807010152071229440,photo,4200,13959,7620341
526,806629075125202948,photo,38237,80369,7620341
527,806620845233815552,no media,6057,0,7620341
528,806576416489959424,no media,2112,5185,7620341
529,806542213899489280,photo,2597,10926,7620341
530,806242860592926720,photo,12809,0,7620341
531,806219024703037440,photo,1311,6868,7620341
532,805958939288408065,photo,5902,0,7620342
533,805932879469572096,photo,2095,8845,7619752
534,805826884734976000,video,2011,7043,7620342
535,805823200554876929,no media,8823,0,7620342
536,805520635690676224,photo,1803,6139,7620342
537,805487436403003392,photo,2781,9382,7620342
538,805207613751304193,photo,1871,8344,7620342
539,804738756058218496,photo,4227,14686,7620342
540,804475857670639616,no media,2208,6568,7620342
541,804413760345620481,photo,3539,0,7620342
542,804026241225523202,photo,17811,47757,7620342
543,803773340896923648,photo,3044,10748,7620342
544,803692223237865472,photo,8171,0,7620342
545,803638050916102144,video,4538,11753,7620342
546,803380650405482500,photo,2037,8304,7620342
547,803321560782307329,no media,5838,0,7620342
548,803276597545603072,photo,2711,10736,7620342
549,802952499103731712,photo,2206,9672,7620342
550,802624713319034886,photo,3212,0,7620342
551,802600418706604034,no media,1618,7619,7620342
552,802572683846291456,photo,2747,9567,7620342
553,802323869084381190,photo,6400,17384,7620342
554,802265048156610565,photo,1497,7064,7620342
555,802239329049477120,photo,2859,9712,7620342
556,802185808107208704,no media,291,0,7620342
557,801958328846974976,photo,1875,8260,7620342
558,801854953262350336,no media,258,1883,7620342
559,801538201127157760,photo,2255,8778,7620342
560,801285448605831168,photo,917,6486,7620342
561,801167903437357056,photo,6536,26247,7620342
562,801127390143516673,no media,4365,0,7620342
563,801115127852503040,photo,2293,8649,7620342
564,800859414831898624,no media,106,740,7620342
565,800855607700029440,no media,1788,0,7620342
566,800751577355128832,photo,3044,11238,7620342
567,800513324630806528,photo,3303,14070,7620342
568,800459316964663297,photo,2372,10128,7620342
569,800443802682937345,photo,4740,0,7620342
570,800388270626521089,photo,3085,11936,7620342
571,800188575492947969,no media,4329,0,7620342
572,800141422401830912,photo,2820,16393,7620342
573,800018252395122689,video,14470,30415,7620342
574,799774291445383169,photo,5146,0,7620342
575,799757965289017345,photo,2375,9013,7620342
576,799422933579902976,photo,2107,8620,7620342
577,799308762079035393,no media,6068,0,7620342
578,799297110730567681,photo,3044,10616,7620342
579,799063482566066176,photo,2707,8666,7620342
580,798933969379225600,photo,4918,14102,7620342
581,798925684722855936,photo,1573,7974,7620342
582,798705661114773508,no media,7252,0,7620342
583,798701998996647937,no media,8570,0,7620342
584,798697898615730177,photo,7153,0,7620342
585,798694562394996736,photo,5452,0,7620342
586,798686750113755136,no media,2552,0,7620342
587,798682547630837760,no media,5184,0,7620342
588,798673117451325440,photo,6084,0,7620342
589,798665375516884993,photo,4277,0,7620342
590,798644042770751489,photo,2032,0,7620342
591,798628517273620480,photo,2160,0,7620342
592,798585098161549313,no media,6268,0,7620342
593,798576900688019456,no media,6438,0,7620342
594,798340744599797760,photo,3690,0,7620342
595,798209839306514432,photo,2810,11125,7620342
596,797971864723324932,photo,3449,12482,7620342
597,797545162159308800,photo,5336,15530,7620342
598,797236660651966464,photo,7285,21398,7620342
599,797165961484890113,no media,29,248,7620342
600,796904159865868288,no media,9748,0,7620342
601,796865951799083009,photo,2089,8226,7620342
602,796759840936919040,photo,3358,12724,7620342
603,796563435802726400,no media,8017,0,7620342
604,796484825502875648,photo,1939,8117,7620342
605,796387464403357696,photo,4580,11781,7620342
606,796177847564038144,photo,15743,0,7620342
607,796149749086875649,photo,15743,34676,7620342
608,796125600683540480,no media,1958,5290,7620342
609,796116448414461957,photo,2656,9742,7620342
610,796080075804475393,photo,2548,9061,7620342
611,796031486298386433,photo,4042,11570,7620342
612,795464331001561088,video,26198,53376,7620342
613,795400264262053889,photo,3152,10824,7620342
614,795076730285391872,photo,5965,17402,7620342
615,794983741416415232,photo,3696,0,7620342
616,794926597468000259,photo,2531,11026,7620342
617,794355576146903043,photo,11297,0,7620342
618,794332329137291264,photo,2912,10256,7620342
619,794205286408003585,photo,3639,9856,7620342
620,793962221541933056,photo,5377,18033,7620342
621,793845145112371200,photo,2064,9864,7620342
622,793614319594401792,photo,3425,0,7620342
623,793601777308463104,photo,1798,8539,7620342
624,793500921481273345,photo,2616,11463,7620342
625,793286476301799424,photo,10118,26361,7620342
626,793271401113350145,photo,2598,9266,7620342
627,793256262322548741,photo,9167,21434,7620342
628,793241302385262592,photo,3603,11265,7620342
629,793226087023144960,photo,3142,10545,7620342
630,793210959003287553,photo,3091,9570,7620342
631,793195938047070209,photo,6182,16365,7620342
632,793180763617361921,photo,2185,7420,7620342
633,793165685325201412,photo,3054,10079,7620342
634,793150605191548928,photo,1873,6616,7620342
635,793135492858580992,photo,2742,6943,7620342
636,793120401413079041,photo,4298,13601,7620342
637,792913359805018113,photo,4413,15374,7620342
638,792883833364439040,photo,4697,12120,7620342
639,792773781206999040,photo,1847,7870,7620342
640,792394556390137856,photo,4705,14418,7620342
641,792050063153438720,photo,1978,7693,7620342
642,791821351946420224,no media,23089,0,7620342
643,791784077045166082,no media,10573,0,7620342
644,791780927877898241,no media,4185,0,7620342
645,791774931465953280,no media,24403,48396,7620342
646,791672322847637504,photo,3425,12604,7620342
647,791406955684368384,photo,4519,14060,7620342
648,791312159183634433,photo,2793,9415,7620342
649,791026214425268224,photo,4518,0,7620342
650,790987426131050500,photo,2349,10597,7620342
651,790946055508652032,photo,5153,17788,7620342
652,790723298204217344,photo,2546,0,7620342
653,790698755171364864,photo,2095,8777,7620342
654,790581949425475584,photo,7890,22146,7620342
655,790337589677002753,photo,2050,8375,7620342
656,790277117346975746,photo,3496,13433,7620342
657,790227638568808452,no media,3924,0,7620342
658,789986466051088384,photo,2546,9913,7620342
659,789960241177853952,no media,4549,0,7620342
660,789903600034189313,no media,4527,11136,7620342
661,789628658055020548,photo,1957,8048,7620342
662,789599242079838210,photo,2126,7245,7620342
663,789530877013393408,photo,3696,12602,7620342
664,789314372632018944,no media,2526,9226,7620342
665,789280767834746880,no media,5424,0,7620342
666,789268448748703744,photo,2826,9765,7620342
667,789137962068021249,photo,3066,10392,7620342
668,788908386943430656,photo,13585,29357,7620342
669,788765914992902144,photo,11297,29371,7620342
670,788552643979468800,no media,7907,0,7620342
671,788412144018661376,photo,5811,16697,7620342
672,788178268662984705,photo,2321,7741,7620342
673,788150585577050112,photo,1429,6585,7620342
674,788070120937619456,photo,3752,0,7620342
675,788039637453406209,photo,1451,6576,7620342
676,787810552592695296,photo,3354,9291,7620342
677,787717603741622272,photo,3049,10934,7620342
678,787397959788929025,photo,3107,11609,7620342
679,787322443945877504,photo,1912,8339,7620342
680,787111942498508800,no media,7364,0,7620342
681,786963064373534720,photo,8752,28451,7620342
682,786729988674449408,no media,2648,0,7620342
683,786709082849828864,photo,6671,19455,7620342
684,786664955043049472,photo,2807,11400,7620342
685,786595970293370880,photo,3396,10074,7620342
686,786363235746385920,photo,3839,11671,7620342
687,786286427768250368,no media,3137,8521,7620342
688,786233965241827333,photo,5232,16367,7620342
689,786051337297522688,no media,169,1541,7620342
690,786036967502913536,photo,7743,0,7620342
691,785927819176054784,photo,3467,12145,7620342
692,785872687017132033,video,2001,7145,7620342
693,785639753186217984,photo,2429,8344,7620343
694,785533386513321988,photo,2192,9740,7620343
695,785515384317313025,no media,1373,6516,7620343
696,785264754247995392,photo,1789,7761,7620343
697,785170936622350336,photo,5326,12929,7620343
698,784826020293709826,photo,3539,10835,7620343
699,784517518371221505,photo,2777,9580,7620342
700,784431430411685888,photo,1403,6084,7620342
701,784183165795655680,no media,8823,21498,7620342
702,784057939640352768,no media,12196,31937,7620342
703,783839966405230592,photo,11818,32113,7620342
704,783821107061198850,photo,2140,7853,7620342
705,783695101801398276,photo,3526,11165,7620342
706,783466772167098368,photo,2465,9024,7620342
707,783391753726550016,photo,6023,18014,7620342
708,783347506784731136,photo,6131,0,7620342
709,783334639985389568,photo,12809,31220,7620342
710,783085703974514689,photo,2429,8690,7620342
711,782969140009107456,photo,8039,25756,7620342
712,782747134529531904,photo,1523,7970,7620342
713,782722598790725632,photo,5902,18460,7620342
714,782598640137187329,photo,2046,8298,7620342
715,782305867769217024,photo,6095,17793,7619752
716,782021823840026624,photo,6829,0,7620342
717,781955203444699136,photo,3675,11865,7620342
718,781661882474196992,photo,2960,11149,7620342
719,781655249211752448,no media,1227,4274,7620342
720,781524693396357120,photo,6057,22145,7620342
721,781308096455073793,no media,2783,7600,7620342
722,781251288990355457,photo,2293,9003,7620342
723,781163403222056960,photo,2987,10416,7620342
724,780931614150983680,photo,8017,23099,7620342
725,780858289093574656,photo,2185,7678,7620342
726,780800785462489090,photo,1415,5870,7620342
727,780601303617732608,photo,3635,12890,7620342
728,780543529827336192,photo,1895,6725,7620342
729,780496263422808064,photo,4056,0,7620342
730,780476555013349377,animated_gif,127,0,7620342
731,780459368902959104,photo,1168,5637,7620342
732,780192070812196864,photo,2440,9283,7620342
733,780092040432480260,no media,2511,0,7620342
734,780074436359819264,no media,5447,13060,7620342
735,779834332596887552,photo,7743,20245,7620342
736,779377524342161408,video,3397,9404,7620342
737,779124354206535695,no media,20102,0,7620342
738,779123168116150273,photo,3975,12582,7620342
739,779056095788752897,photo,4937,15778,7620342
740,778990705243029504,photo,7928,21343,7620342
741,778774459159379968,no media,10889,0,7620342
742,778764940568104960,no media,401,914,7620342
743,778748913645780993,photo,1449,7357,7620342
744,778650543019483137,photo,1626,6148,7620342
745,778624900596654080,photo,1100,4953,7620342
746,778408200802557953,photo,4743,14550,7620342
747,778396591732486144,photo,13359,0,7620342
748,778383385161035776,photo,1206,6219,7620342
749,778286810187399168,photo,3600,11081,7620342
750,778039087836069888,photo,2871,9025,7620342
751,778027034220126208,photo,1766,6983,7620342
752,777953400541634568,no media,3844,0,7620342
753,777885040357281792,photo,1789,6773,7620343
754,777684233540206592,photo,3212,11960,7620344
755,777641927919427584,photo,4633,0,7619754
756,777621514455814149,photo,2715,9346,7620344
757,777189768882946048,photo,4721,15263,7620345
758,776819012571455488,photo,14989,0,7620345
759,776813020089548800,photo,1319,5195,7620345
760,776477788987613185,photo,3046,9422,7620345
761,776249906839351296,no media,9961,0,7620345
762,776218204058357768,photo,17394,31970,7620345
763,776201521193218049,photo,2743,10212,7620345
764,776113305656188928,photo,4740,12512,7620345
765,776088319444877312,photo,166,1947,7620345
766,775898661951791106,photo,17893,0,7620345
767,775842724423557120,photo,2913,12476,7620345
768,775733305207554048,photo,4365,14744,7620345
769,775729183532220416,photo,4977,13750,7620345
770,775364825476165632,photo,3234,7905,7620345
771,775350846108426240,no media,4249,10793,7620345
772,775085132600442880,photo,5146,16535,7620345
773,774757898236878852,photo,1927,9094,7620345
774,774639387460112384,photo,1886,7142,7620345
775,774314403806253056,photo,6068,23162,7620345
776,773985732834758656,photo,4221,11418,7620345
777,773922284943896577,photo,1880,6802,7620345
778,773704687002451968,photo,1774,7020,7620345
779,773670353721753600,photo,1408,5657,7620345
780,773547596996571136,photo,6701,23475,7620345
781,773336787167145985,no media,5538,0,7620345
782,773308824254029826,photo,8119,24711,7620345
783,773247561583001600,photo,3491,10015,7620345
784,773191612633579521,photo,4466,10611,7620345
785,772877495989305348,video,4209,9112,7620345
786,772826264096874500,photo,2531,8490,7620345
787,772615324260794368,photo,3668,0,7620345
788,772581559778025472,photo,1838,6879,7620345
789,772193107915964416,photo,1502,6388,7620345
790,772152991789019136,photo,1214,4018,7620345
791,772117678702071809,photo,798,3991,7620345
792,772114945936949249,photo,512,2886,7620345
793,772102971039580160,photo,1006,4252,7620345
794,771908950375665664,no media,2055,6986,7620345
795,771770456517009408,photo,3690,12748,7620345
796,771500966810099713,photo,2850,8791,7620345
797,771380798096281600,photo,5538,11168,7620345
798,771171053431250945,photo,8211,0,7620345
799,771136648247640064,photo,3186,9750,7620345
800,771102124360998913,photo,1559,6625,7620345
801,771014301343748096,photo,1803,7298,7620345
802,771004394259247104,photo,239,0,7620345
803,770787852854652928,photo,1322,5266,7620345
804,770772759874076672,photo,1531,5509,7620345
805,770655142660169732,photo,1891,7774,7620345
806,770414278348247044,photo,2236,6678,7620345
807,770293558247038976,photo,1615,6627,7620345
808,770093767776997377,photo,3297,0,7620345
809,770069151037685760,photo,2495,8054,7620345
810,769940425801170949,photo,10475,33402,7620345
811,769695466921623552,photo,1798,6779,7620345
812,769335591808995329,no media,8347,0,7620345
813,769212283578875904,photo,1862,5725,7620345
814,768970937022709760,video,7097,15293,7620345
815,768909767477751808,no media,2924,0,7620345
816,768855141948723200,photo,962,4448,7620345
817,768609597686943744,photo,1316,4367,7620345
818,768596291618299904,photo,1383,5328,7620345
819,768554158521745409,no media,6315,0,7620345
820,768473857036525572,photo,3714,14474,7620345
821,768193404517830656,photo,3844,11576,7620345
822,767884188863397888,photo,1522,5044,7620345
823,767754930266464257,photo,5838,17003,7620345
824,767500508068192258,photo,2528,7938,7620345
825,767191397493538821,photo,4129,13017,7620345
826,767122157629476866,photo,3090,10744,7620345
827,766864461642756096,no media,6127,0,7620345
828,766793450729734144,photo,1469,5384,7620345
829,766714921925144576,no media,419,2765,7620345
830,766693177336135680,photo,856,4276,7620345
831,766423258543644672,photo,1730,6389,7620345
832,766313316352462849,photo,2038,7183,7620345
833,766078092750233600,photo,2820,0,7620345
834,766069199026450432,photo,934,4537,7620345
835,766008592277377025,photo,536,3969,7620345
836,765719909049503744,photo,2331,7681,7620345
837,765669560888528897,photo,1322,5508,7620345
838,765395769549590528,photo,3675,28033,7620345
839,765371061932261376,photo,2337,7523,7620345
840,765222098633691136,photo,3668,12318,7620346
841,764857477905154048,photo,1917,6816,7620346
842,764259802650378240,photo,1641,6422,7620346
843,763956972077010945,no media,59,786,7620346
844,763837565564780549,photo,4518,13355,7620346
845,763183847194451968,photo,1593,5729,7620346
846,763167063695355904,no media,3263,0,7620346
847,763103485927849985,photo,2468,7800,7620346
848,762699858130116608,photo,3924,12887,7620346
849,762471784394268675,video,7007,11948,7620346
850,762464539388485633,photo,4549,10928,7620346
851,762316489655476224,photo,1221,5106,7620346
852,762035686371364864,video,16878,33901,7620346
853,761976711479193600,photo,2188,5720,7620346
854,761750502866649088,photo,4260,0,7620346
855,761745352076779520,photo,931,4508,7620346
856,761672994376806400,video,31408,52498,7620346
857,761599872357261312,photo,1270,4371,7620346
858,761371037149827077,animated_gif,19426,0,7620346
859,761334018830917632,photo,1568,5503,7620346
